timestamp(ms),DataLoss,Millisekunden_pro_10000_Nachrichten,
"1705410105.07","0",,
"1705410105.072",,"2151",
"1705410107.22","0",,
"1705410107.222",,"2150",
"1705410109.371","0",,
"1705410109.373",,"2151",
"1705410111.521","0",,
"1705410111.524",,"2151",
"1705410113.671","0",,
"1705410113.674",,"2150",
"1705410115.822","0",,
"1705410115.824",,"2150",
"1705410117.972","0",,
"1705410117.975",,"2151",
"1705410120.122","0",,
"1705410120.125",,"2150",
"1705410122.273","0",,
"1705410122.275",,"2150",
"1705410124.424","0",,
"1705410124.426",,"2151",
"1705410126.574","0",,
"1705410126.576",,"2150",
"1705410128.724","0",,
"1705410128.726",,"2151",
"1705410130.875","0",,
"1705410130.877",,"2151",
"1705410133.026","0",,
"1705410133.028",,"2150",
"1705410135.175","0",,
"1705410135.178",,"2150",
"1705410137.326","0",,
"1705410137.328",,"2151",
"1705410139.476","0",,
"1705410139.479",,"2150",
"1705410141.627","0",,
"1705410141.629",,"2150",
"1705410143.777","0",,
"1705410143.779",,"2151",
"1705410145.928","0",,
"1705410145.93",,"2151",
"1705410148.079","0",,
"1705410148.081",,"2150",
"1705410150.229","0",,
"1705410150.231",,"2151",
"1705410152.38","0",,
"1705410152.382",,"2151",
"1705410154.531","0",,
"1705410154.533",,"2150",
"1705410156.681","0",,
"1705410156.683",,"2150",
"1705410158.831","0",,
"1705410158.833",,"2150",
"1705410160.99","0","2151",
"1705410163.132","0",,
"1705410163.134",,"2150",
"1705410165.282","0",,
"1705410165.285",,"2151",
"1705410167.433","0",,
"1705410167.436",,"2151",
"1705410169.584","0",,
"1705410169.586",,"2150",
"1705410171.734","0",,
"1705410171.736",,"2150",
"1705410173.884","0",,
"1705410173.887",,"2151",
"1705410176.035","0",,
"1705410176.037",,"2150",
"1705410178.185","0",,
"1705410178.187",,"2151",
"1705410180.336","0",,
"1705410180.342",,"2150",
"1705410182.487","0",,
"1705410182.489",,"2151",
"1705410184.636","0",,
"1705410184.639",,"2150",
"1705410186.787","0",,
"1705410186.789",,"2150",
"1705410188.938","0",,
"1705410188.94",,"2152",
"1705410191.089","0",,
"1705410191.091",,"2150",
"1705410193.239","0",,
"1705410193.241",,"2150",
"1705410195.39","0",,
"1705410195.392",,"2151",
"1705410197.54","0",,
"1705410197.542",,"2151",
"1705410199.69","0",,
"1705410199.692",,"2150",
"1705410201.841","0",,
"1705410201.843",,"2151",
"1705410203.991","0",,
"1705410203.994",,"2150",
"1705410206.141","0",,
"1705410206.144",,"2150",
"1705410208.292","0",,
"1705410208.294",,"2151",
"1705410210.443","0",,
"1705410210.445",,"2151",
"1705410212.594","0",,
"1705410212.596",,"2151",
"1705410214.743","0",,
"1705410214.746",,"2150",
"1705410216.894","0",,
"1705410216.896",,"2150",
"1705410219.045","0",,
"1705410219.047",,"2151",
"1705410221.195","0",,
"1705410221.197",,"2150",
"1705410223.345","0",,
"1705410223.347",,"2150",
"1705410225.496","0",,
"1705410225.498",,"2151",
"1705410227.646","0",,
"1705410227.648",,"2150",
"1705410229.796","0",,
"1705410229.798",,"2151",
"1705410231.948","0",,
"1705410231.95",,"2151",
"1705410234.098","0",,
"1705410234.1",,"2151",
"1705410236.248","0",,
"1705410236.25",,"2149",
"1705410238.399","0",,
"1705410238.401",,"2151",
"1705410240.549","0",,
"1705410240.551",,"2151",
"1705410242.699","0",,
"1705410242.701",,"2150",
"1705410244.85","0",,
"1705410244.852",,"2150",
"1705410247","0",,
"1705410247.003",,"2151",
"1705410249.15","0",,
"1705410249.153",,"2150",
"1705410251.301","0",,
"1705410251.303",,"2151",
"1705410253.452","0",,
"1705410253.454",,"2151",
"1705410255.606","0",,
"1705410255.608",,"2150",
"1705410257.752","0",,
"1705410257.755",,"2150",
"1705410259.903","0",,
"1705410259.905",,"2151",
"1705410262.054","0",,
"1705410262.056",,"2151",
"1705410264.204","0",,
"1705410264.206",,"2150",
"1705410266.354","0",,
"1705410266.356",,"2150",
"1705410268.505","0",,
"1705410268.507",,"2151",
"1705410270.655","0",,
"1705410270.657",,"2150",
"1705410272.806","0",,
"1705410272.808",,"2151",
"1705410274.956","0",,
"1705410274.959",,"2151",
"1705410277.107","0",,
"1705410277.109",,"2150",
"1705410279.257","0",,
"1705410279.259",,"2151",
"1705410281.408","0",,
"1705410281.41",,"2150",
"1705410283.558","0",,
"1705410283.561",,"2151",
"1705410285.708","0",,
"1705410285.711",,"2150",
"1705410287.859","0",,
"1705410287.861",,"2150",
"1705410290.01","0",,
"1705410290.012",,"2151",
"1705410292.162","0",,
"1705410292.164",,"2151",
"1705410294.31","0",,
"1705410294.312",,"2150",
"1705410296.461","0",,
"1705410296.463",,"2151",
"1705410298.612","0",,
"1705410298.614",,"2150",
"1705410300.762","0",,
"1705410300.764",,"2151",
"1705410302.912","0",,
"1705410302.915",,"2150",
"1705410305.063","0",,
"1705410305.065",,"2151",
"1705410307.213","0",,
"1705410307.215",,"2150",
"1705410309.363","0",,
"1705410309.365",,"2150",
"1705410311.514","0",,
"1705410311.516",,"2151",
"1705410313.665","0",,
"1705410313.667",,"2151",
"1705410315.815","0",,
"1705410315.817",,"2150",
"1705410317.966","0",,
"1705410317.968",,"2151",
"1705410320.116","0",,
"1705410320.118",,"2150",
"1705410322.266","0",,
"1705410322.269",,"2151",
"1705410324.428","0",,
"1705410324.429",,"2150",
"1705410326.567","0",,
"1705410326.57",,"2151",
"1705410328.717","0",,
"1705410328.719",,"2149",
"1705410330.868","0",,
"1705410330.87",,"2151",
"1705410333.019","0",,
"1705410333.021",,"2151",
"1705410335.169","0",,
"1705410335.171",,"2151",
"1705410337.319","0",,
"1705410337.321",,"2150",
"1705410339.47","0",,
"1705410339.472",,"2150",
"1705410341.62","0",,
"1705410341.622",,"2151",
"1705410343.77","0",,
"1705410343.772",,"2150",
"1705410345.921","0",,
"1705410345.923",,"2150",
"1705410348.071","0",,
"1705410348.073",,"2151",
"1705410350.221","0",,
"1705410350.223",,"2150",
"1705410352.379","0","2150",
"1705410354.523","0",,
"1705410354.525",,"2151",
"1705410356.673","0",,
"1705410356.675",,"2151",
"1705410358.823","0",,
"1705410358.825",,"2150",
"1705410360.974","0",,
"1705410360.976",,"2150",
"1705410363.124","0",,
"1705410363.126",,"2151",
"1705410365.274","0",,
"1705410365.276",,"2150",
"1705410367.425","0",,
"1705410367.427",,"2151",
"1705410369.575","0",,
"1705410369.577",,"2150",
"1705410371.725","0",,
"1705410371.727",,"2150",
"1705410373.875","0",,
"1705410373.878",,"2150",
"1705410376.026","0",,
"1705410376.028",,"2151",
"1705410378.176","0",,
"1705410378.179",,"2151",
"1705410380.33","0","2150",
"1705410382.477","0",,
"1705410382.48",,"2151",
"1705410384.628","0",,
"1705410384.63",,"2150",
"1705410386.778","0",,
"1705410386.78",,"2150",
"1705410388.929","0",,
"1705410388.931",,"2151",
"1705410391.079","0",,
"1705410391.081",,"2151",
"1705410393.229","0",,
"1705410393.231",,"2149",
"1705410395.379","0",,
"1705410395.381",,"2151",
"1705410397.53","0",,
"1705410397.532",,"2151",
"1705410399.68","0",,
"1705410399.683",,"2150",
"1705410401.831","0",,
"1705410401.833",,"2150",
"1705410403.981","0",,
"1705410403.983",,"2151",
"1705410406.131","0",,
"1705410406.134",,"2150",
"1705410408.281","0",,
"1705410408.283",,"2150",
"1705410410.432","0",,
"1705410410.434",,"2151",
"1705410412.583","0",,
"1705410412.585",,"2151",
"1705410414.733","0",,
"1705410414.735",,"2150",
"1705410416.883","0",,
"1705410416.885",,"2150",
"1705410419.034","0",,
"1705410419.036",,"2151",
"1705410421.184","0",,
"1705410421.187",,"2150",
"1705410423.334","0",,
"1705410423.337",,"2150",
"1705410425.485","0",,
"1705410425.487",,"2151",
"1705410427.636","0",,
"1705410427.638",,"2151",
"1705410429.786","0",,
"1705410429.788",,"2150",
"1705410431.936","0",,
"1705410431.939",,"2151",
"1705410434.087","0",,
"1705410434.089",,"2151",
"1705410436.237","0",,
"1705410436.24",,"2150",
"1705410438.387","0",,
"1705410438.389",,"2149",
"1705410440.538","0",,
"1705410440.541",,"2152",
"1705410442.689","0",,
"1705410442.691",,"2150",
"1705410444.839","0",,
"1705410444.841",,"2150",
"1705410446.99","0",,
"1705410446.992",,"2151",
"1705410449.14","0",,
"1705410449.142",,"2151",
"1705410451.29","0",,
"1705410451.292",,"2150",
"1705410453.441","0",,
"1705410453.443",,"2150",
"1705410455.592","0",,
"1705410455.594",,"2152",
"1705410457.742","0",,
"1705410457.744",,"2150",
"1705410459.892","0",,
"1705410459.894",,"2150",
"1705410462.043","0",,
"1705410462.045",,"2150",
"1705410464.193","0",,
"1705410464.195",,"2151",
"1705410466.343","0",,
"1705410466.345",,"2150",
"1705410468.494","0",,
"1705410468.496",,"2151",
"1705410470.644","0",,
"1705410470.646",,"2150",
"1705410472.794","0",,
"1705410472.796",,"2150",
"1705410474.945","0",,
"1705410474.947",,"2151",
"1705410477.095","0",,
"1705410477.097",,"2150",
"1705410479.245","0",,
"1705410479.247",,"2150",
"1705410481.395","0",,
"1705410481.398",,"2150",
"1705410483.546","0",,
"1705410483.549",,"2151",
"1705410485.696","0",,
"1705410485.699",,"2150",
"1705410487.846","0",,
"1705410487.849",,"2150",
"1705410489.998","0",,
"1705410490",,"2151",
"1705410492.148","0",,
"1705410492.15",,"2150",
"1705410494.3","0","2150",
"1705410496.448","0",,
"1705410496.45",,"2151",
"1705410498.599","0",,
"1705410498.601",,"2150",
"1705410500.749","0",,
"1705410500.751",,"2150",
"1705410502.899","0",,
"1705410502.902",,"2151",
"1705410505.05","0",,
"1705410505.052",,"2150",
"1705410507.2","0",,
"1705410507.202",,"2151",
"1705410509.35","0",,
"1705410509.352",,"2150",
"1705410511.501","0",,
"1705410511.503",,"2150",
"1705410513.651","0",,
"1705410513.654",,"2151",
"1705410515.801","0",,
"1705410515.804",,"2150",
"1705410517.952","0",,
"1705410517.954",,"2150",
"1705410520.102","0",,
"1705410520.105",,"2151",
"1705410522.253","0",,
"1705410522.255",,"2150",
"1705410524.403","0",,
"1705410524.405",,"2151",
"1705410526.554","0",,
"1705410526.556",,"2151",
"1705410528.704","0",,
"1705410528.706",,"2150",
"1705410530.854","0",,
"1705410530.856",,"2150",
"1705410533.005","0",,
"1705410533.008",,"2151",
"1705410535.156","0",,
"1705410535.158",,"2151",
"1705410537.306","0",,
"1705410537.308",,"2150",
"1705410539.456","0",,
"1705410539.458",,"2150",
"1705410541.607","0",,
"1705410541.609",,"2151",
"1705410543.757","0",,
"1705410543.836",,"2150",
"1705410545.908","0",,
"1705410545.91",,"2151",
"1705410548.058","0",,
"1705410548.061",,"2151",
"1705410550.209","0",,
"1705410550.211",,"2150",
"1705410552.359","0",,
"1705410552.361",,"2150",
"1705410554.51","0",,
"1705410554.512",,"2151",
"1705410556.66","0",,
"1705410556.662",,"2151",
"1705410558.81","0",,
"1705410558.812",,"2149",
"1705410560.96","0",,
"1705410560.962",,"2151",
"1705410563.111","0",,
"1705410563.114",,"2151",
"1705410565.262","0",,
"1705410565.264",,"2150",
"1705410567.412","0",,
"1705410567.414",,"2151",
"1705410569.563","0",,
"1705410569.565",,"2151",
"1705410571.713","0",,
"1705410571.718",,"2150",
"1705410573.863","0",,
"1705410573.866",,"2150",
"1705410576.014","0",,
"1705410576.016",,"2151",
"1705410578.165","0",,
"1705410578.167",,"2150",
"1705410580.315","0",,
"1705410580.317",,"2150",
"1705410582.465","0",,
"1705410582.467",,"2150",
"1705410584.616","0",,
"1705410584.618",,"2151",
"1705410586.768","0",,
"1705410586.77",,"2150",
"1705410588.916","0",,
"1705410588.918",,"2150",
"1705410591.067","0",,
"1705410591.07",,"2151",
"1705410593.218","0",,
"1705410593.22",,"2151",
"1705410595.367","0",,
"1705410595.369",,"2150",
"1705410597.518","0",,
"1705410597.52",,"2150",
"1705410599.668","0",,
"1705410599.67",,"2151",
"1705410601.818","0",,
"1705410601.82",,"2150",
"1705410603.969","0",,
"1705410603.971",,"2150",
"1705410606.119","0",,
"1705410606.122",,"2151",
"1705410608.27","0",,
"1705410608.272",,"2150",
"1705410610.42","0",,
"1705410610.422",,"2151",
"1705410612.571","0",,
"1705410612.573",,"2151",
"1705410614.722","0",,
"1705410614.724",,"2151",
"1705410616.872","0",,
"1705410616.874",,"2150",
"1705410619.022","0",,
"1705410619.025",,"2150",
"1705410621.173","0",,
"1705410621.175",,"2151",
"1705410623.323","0",,
"1705410623.325",,"2150",
"1705410625.473","0",,
"1705410625.476",,"2151",
"1705410627.624","0",,
"1705410627.627",,"2151",
"1705410629.775","0",,
"1705410629.777",,"2150",
"1705410631.925","0",,
"1705410631.928",,"2150",
"1705410634.076","0",,
"1705410634.078",,"2152",
"1705410636.227","0",,
"1705410636.229",,"2150",
"1705410638.377","0",,
"1705410638.379",,"2150",
"1705410640.527","0",,
"1705410640.529",,"2151",
"1705410642.678","0",,
"1705410642.68",,"2150",
"1705410644.828","0",,
"1705410644.83",,"2150",
"1705410646.978","0",,
"1705410646.98",,"2151",
"1705410649.129","0",,
"1705410649.131",,"2151",
"1705410651.279","0",,
"1705410651.282",,"2150",
"1705410653.43","0",,
"1705410653.432",,"2150",
"1705410655.581","0",,
"1705410655.583",,"2151",
"1705410657.732","0",,
"1705410657.734",,"2151",
"1705410659.881","0",,
"1705410659.884",,"2150",
"1705410662.032","0",,
"1705410662.034",,"2151",
"1705410664.183","0",,
"1705410664.185",,"2150",
"1705410666.333","0",,
"1705410666.335",,"2150",
"1705410668.484","0",,
"1705410668.486",,"2151",
"1705410670.635","0",,
"1705410670.637",,"2151",
"1705410672.785","0",,
"1705410672.787",,"2150",
"1705410674.935","0",,
"1705410674.937",,"2151",
"1705410677.086","0",,
"1705410677.088",,"2150",
"1705410679.236","0",,
"1705410679.238",,"2151",
"1705410681.386","0",,
"1705410681.388",,"2150",
"1705410683.537","0",,
"1705410683.539",,"2150",
"1705410685.687","0",,
"1705410685.69",,"2151",
"1705410687.837","0",,
"1705410687.839",,"2150",
"1705410689.987","0",,
"1705410689.99",,"2150",
"1705410692.139","0",,
"1705410692.141",,"2152",
"1705410694.289","0",,
"1705410694.291",,"2150",
"1705410696.441","0",,
"1705410696.442",,"2150",
"1705410698.59","0",,
"1705410698.592",,"2151",
"1705410700.74","0",,
"1705410700.742",,"2150",
"1705410702.89","0",,
"1705410702.893",,"2151",
"1705410705.041","0",,
"1705410705.043",,"2150",
"1705410707.192","0",,
"1705410707.194",,"2151",
"1705410709.341","0",,
"1705410709.344",,"2150",
"1705410711.492","0",,
"1705410711.494",,"2150",
"1705410713.643","0",,
"1705410713.645",,"2151",
"1705410715.793","0",,
"1705410715.795",,"2151",
"1705410717.943","0",,
"1705410717.945",,"2150",
"1705410720.096","0",,
"1705410720.097",,"2150",
"1705410722.244","0",,
"1705410722.246",,"2151",
"1705410724.394","0",,
"1705410724.396",,"2150",
"1705410726.544","0",,
"1705410726.546",,"2150",
"1705410728.695","0",,
"1705410728.697",,"2151",
"1705410730.845","0",,
"1705410730.847",,"2150",
"1705410732.995","0",,
"1705410732.997",,"2150",
"1705410735.146","0",,
"1705410735.149",,"2152",
"1705410737.297","0",,
"1705410737.299",,"2150",
"1705410739.447","0",,
"1705410739.449",,"2150",
"1705410741.597","0",,
"1705410741.599",,"2151",
"1705410743.747","0",,
"1705410743.75",,"2150",
"1705410745.897","0",,
"1705410745.9",,"2150",
"1705410748.048","0",,
"1705410748.05",,"2150",
"1705410750.199","0",,
"1705410750.201",,"2151",
"1705410752.351","0",,
"1705410752.352",,"2150",
"1705410754.499","0",,
"1705410754.501",,"2150",
"1705410756.65","0",,
"1705410756.652",,"2151",
"1705410758.8","0",,
"1705410758.802",,"2151",
"1705410760.951","0",,
"1705410760.952",,"2150",
"1705410763.101","0",,
"1705410763.103",,"2151",
"1705410765.251","0",,
"1705410765.253",,"2150",
"1705410767.402","0",,
"1705410767.403",,"2150",
"1705410769.552","0",,
"1705410769.553",,"2150",
"1705410771.702","0",,
"1705410771.704",,"2151",
"1705410773.853","0",,
"1705410773.855",,"2150",
"1705410776.003","0",,
"1705410776.005",,"2150",
"1705410778.153","0",,
"1705410778.156",,"2151",
"1705410780.304","0",,
"1705410780.306",,"2150",
"1705410782.454","0",,
"1705410782.456",,"2151",
"1705410784.604","0",,
"1705410784.607",,"2150",
"1705410786.755","0",,
"1705410786.758",,"2151",
"1705410788.904","0",,
"1705410788.907",,"2149",
"1705410791.056","0",,
"1705410791.057",,"2151",
"1705410793.206","0",,
"1705410793.208",,"2151",
"1705410795.356","0",,
"1705410795.358",,"2150",
"1705410797.506","0",,
"1705410797.508",,"2150",
"1705410799.657","0",,
"1705410799.659",,"2151",
"1705410801.807","0",,
"1705410801.81",,"2150",
"1705410803.957","0",,
"1705410803.96",,"2150",
"1705410806.117","0",,
"1705410806.118",,"2151",
"1705410808.258","0",,
"1705410808.26",,"2150",
"1705410810.408","0",,
"1705410810.41",,"2150",
"1705410812.558","0",,
"1705410812.561",,"2151",
"1705410814.71","0",,
"1705410814.712",,"2151",
"1705410816.86","0",,
"1705410816.862",,"2150",
"1705410819.01","0",,
"1705410819.012",,"2150",
"1705410821.16","0",,
"1705410821.163",,"2151",
"1705410823.311","0",,
"1705410823.313",,"2150",
"1705410825.461","0",,
"1705410825.463",,"2150",
"1705410827.611","0",,
"1705410827.613",,"2151",
"1705410829.762","0",,
"1705410829.764",,"2150",
"1705410831.912","0",,
"1705410831.914",,"2150",
"1705410834.063","0",,
"1705410834.065",,"2151",
"1705410836.215","0",,
"1705410836.216",,"2151",
"1705410838.364","0",,
"1705410838.366",,"2151",
"1705410840.514","0",,
"1705410840.516",,"2149",
"1705410842.665","0",,
"1705410842.667",,"2152",
"1705410844.815","0",,
"1705410844.818",,"2150",
"1705410846.965","0",,
"1705410846.968",,"2150",
"1705410849.117","0",,
"1705410849.118",,"2151",
"1705410851.267","0",,
"1705410851.269",,"2151",
"1705410853.417","0",,
"1705410853.419",,"2149",
"1705410855.567","0",,
"1705410855.569",,"2151",
"1705410857.718","0",,
"1705410857.721",,"2151",
"1705410859.869","0",,
"1705410859.871",,"2151",
"1705410862.019","0",,
"1705410862.021",,"2150",
"1705410864.17","0",,
"1705410864.172",,"2151",
"1705410866.32","0",,
"1705410866.323",,"2151",
"1705410868.471","0",,
"1705410868.473",,"2150",
"1705410870.621","0",,
"1705410870.623",,"2150",
"1705410872.772","0",,
"1705410872.774",,"2151",
"1705410874.923","0",,
"1705410874.924",,"2150",
"1705410877.072","0",,
"1705410877.075",,"2151",
"1705410879.223","0",,
"1705410879.226",,"2151",
"1705410881.374","0",,
"1705410881.376",,"2150",
"1705410883.524","0",,
"1705410883.526",,"2150",
"1705410885.675","0",,
"1705410885.677",,"2151",
"1705410887.825","0",,
"1705410887.828",,"2151",
"1705410889.975","0",,
"1705410889.978",,"2150",
"1705410892.126","0",,
"1705410892.128",,"2151",
"1705410894.277","0",,
"1705410894.279",,"2150",
"1705410896.426","0",,
"1705410896.429",,"2150",
"1705410898.577","0",,
"1705410898.579",,"2150",
"1705410900.728","0",,
"1705410900.73",,"2151",
"1705410902.878","0",,
"1705410902.88",,"2151",
"1705410905.028","0",,
"1705410905.03",,"2150",
"1705410907.179","0",,
"1705410907.181",,"2151",
"1705410909.329","0",,
"1705410909.331",,"2150",
"1705410911.479","0",,
"1705410911.481",,"2150",
"1705410913.63","0",,
"1705410913.632",,"2151",
"1705410915.783","0",,
"1705410915.784",,"2151",
"1705410917.931","0",,
"1705410917.933",,"2150",
"1705410920.081","0",,
"1705410920.083",,"2150",
"1705410922.232","0",,
"1705410922.234",,"2151",
"1705410924.382","0",,
"1705410924.384",,"2151",
"1705410926.533","0",,
"1705410926.535",,"2150",
"1705410928.683","0",,
"1705410928.685",,"2150",
"1705410930.834","0",,
"1705410930.836",,"2151",
"1705410932.984","0",,
"1705410932.986",,"2150",
"1705410935.135","0",,
"1705410935.137",,"2151",
"1705410937.285","0",,
"1705410937.288",,"2151",
"1705410939.435","0",,
"1705410939.438",,"2150",
"1705410941.585","0",,
"1705410941.588",,"2150",
